Fecha,CO,Temp Ext
23/06/18,1.604,26.3
23/06/18,1.74,19.8
23/06/18,1.73,22.7
23/06/18,1.729,24
23/06/18,1.743,20.3
23/06/18,1.739,25.8
23/06/18,1.633,27.3
23/06/18,1.708,27.1
23/06/18,1.69,26.1
23/06/18,1.737,19.5
23/06/18,1.772,19.3
23/06/18,1.791,24.2
23/06/18,1.79,18.9
23/06/18,1.847,23.1
23/06/18,1.778,20.5
23/06/18,1.9,21.4
23/06/18,2.093,19.7
23/06/18,1.957,18.6
23/06/18,1.971,18.4
23/06/18,2.003,18.7
24/06/18,1.725,20.8
24/06/18,1.717,20.9
24/06/18,1.712,21
24/06/18,1.707,21.2
24/06/18,1.722,21.5
24/06/18,1.618,27.3
24/06/18,1.708,25.7
24/06/18,1.725,23.6
24/06/18,1.757,19.8
24/06/18,1.816,18.2
24/06/18,1.567,28.1
24/06/18,1.599,27.4
24/06/18,1.778,20.2
24/06/18,1.816,23.6
24/06/18,1.85,22.4
24/06/18,1.629,26.7
24/06/18,1.759,22.6
24/06/18,1.793,18.2
24/06/18,1.671,25.1
24/06/18,1.833,18.1
24/06/18,1.824,24.5
24/06/18,1.829,17.8
24/06/18,1.842,17.7
24/06/18,1.756,23.1
25/06/18,1.744,20
25/06/18,1.746,21.6
25/06/18,1.739,19.2
25/06/18,1.744,21.3
25/06/18,1.69,18.4
25/06/18,1.769,19.2
25/06/18,1.756,22.2
25/06/18,1.713,20.2
25/06/18,1.661,26.6
25/06/18,1.689,27.6
25/06/18,1.693,27.3
25/06/18,1.693,26
25/06/18,1.92,21
25/06/18,1.814,25.4
25/06/18,1.707,25
25/06/18,1.74,26.1
25/06/18,1.827,19.3
25/06/18,1.788,26.3
25/06/18,1.904,24
25/06/18,1.788,22.5
25/06/18,1.95,19.4
25/06/18,1.731,18.6
25/06/18,1.961,18.8
25/06/18,1.999,22.3
26/06/18,1.717,17.9
26/06/18,1.743,18.1
26/06/18,1.721,18.1
26/06/18,1.766,18.1
26/06/18,1.721,18.4
26/06/18,1.735,21.9
26/06/18,1.824,18
26/06/18,1.832,18.5
26/06/18,1.795,24.9
26/06/18,1.75,25.3
26/06/18,1.758,25.9
26/06/18,1.845,23.4
26/06/18,1.801,22.6
26/06/18,1.769,25
26/06/18,1.889,22.5
26/06/18,1.859,25.6
26/06/18,1.84,23.9
26/06/18,1.813,24.7
26/06/18,2.033,21
26/06/18,1.808,22.1
26/06/18,2.149,19.4
26/06/18,2.019,17.9
26/06/18,2.129,18.4
26/06/18,1.929,23.8
27/06/18,1.673,19.7
27/06/18,1.702,20.8
27/06/18,1.717,21.1
27/06/18,1.546,27.4
27/06/18,1.725,20.4
27/06/18,1.767,20.4
27/06/18,1.583,27.6
27/06/18,1.714,21.8
27/06/18,1.717,21.1
27/06/18,1.773,24
27/06/18,1.712,21.2
27/06/18,1.789,20.5
27/06/18,1.714,26.7
27/06/18,1.792,20.5
27/06/18,1.901,24
27/06/18,1.977,20.4
27/06/18,1.995,22
27/06/18,1.809,26.5
27/06/18,1.939,18.5
27/06/18,2.007,19.3
27/06/18,1.962,20.2
27/06/18,2.059,18.8
27/06/18,2.016,25.2
27/06/18,2.087,20.3
28/06/18,1.683,19.4
28/06/18,1.692,20.1
28/06/18,1.711,20.2
28/06/18,1.705,19.5
28/06/18,1.726,19.6
28/06/18,1.743,20.2
28/06/18,1.782,23.3
28/06/18,1.741,24.4
28/06/18,1.716,20.3
28/06/18,1.799,27
28/06/18,1.756,25.9
28/06/18,0.674,21.2
28/06/18,1.758,27.7
28/06/18,0.702,20.6
28/06/18,1.877,19.7
28/06/18,1.757,28.1
28/06/18,2.069,21.9
28/06/18,0.696,20.7
28/06/18,1.329,23.5
28/06/18,2.028,19.9
28/06/18,0.729,21.2
28/06/18,2.343,20.6
28/06/18,0.85,20.6
28/06/18,0.714,19.8
29/06/18,0.605,19.9
29/06/18,0.586,20.2
29/06/18,0.57,20.6
29/06/18,0.58,20.5
29/06/18,0.581,20.7
29/06/18,0.407,26.7
29/06/18,0.624,20.7
29/06/18,0.581,22.3
29/06/18,0.563,23.5
29/06/18,0.639,19.1
29/06/18,0.447,27.3
29/06/18,0.475,26.8
29/06/18,0.554,22.4
29/06/18,0.61,24.8
29/06/18,0.563,26.5
29/06/18,0.702,25.8
29/06/18,0.888,23.6
29/06/18,1.009,20.4
29/06/18,1.043,21.1
29/06/18,0.839,18.3
29/06/18,1.248,20.1
29/06/18,1.326,18.7
29/06/18,1.064,18.5
29/06/18,1.518,19.6
30/06/18,0.559,22.4
